"TOA5","CR1000_Eno","CR1000","59108","CR1000.Std.26","CPU:StreamPULSE_Eno-8.31.2016.cr1","33783","SP_Lab1"
"TIMESTAMP","RECORD","BattV_Min","pH","Cond","Ct","Temp_C","SEVolt","CO2ppm","fDOM","Turb","Gain","Nitrate_uM","Nitrate_mG","Spec_Avg","Dark_Avg"
"TS","RN","Volts","","mS/cm","mS/cm","Deg C","mV","ppm","V","V","","uM","mg/L","nm","nm"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2016-11-18 06:00:00",2089,11.78,6.982,0.082,0.06896395,8.91,2900.408,17515.02,82.25717,18.98171,10,"NAN","NAN","NAN","NAN"
"2016-11-18 06:15:00",2090,11.78,6.982,0.082,0.06891885,8.86,2900.408,17515.02,82.46044,19.05885,10,"NAN","NAN","NAN","NAN"
"2016-11-18 06:30:00",2091,11.78,7,0.082,0.06883305,8.85,2899.044,17506.78,82.59596,18.49219,10,"NAN","NAN","NAN","NAN"
"2016-11-18 06:45:00",2092,11.77,6.982,0.082,0.06879453,8.86,2898.362,17502.66,82.59596,18.75373,10,"NAN","NAN","NAN","NAN"
"2016-11-18 07:00:00",2093,11.77,7,0.082,0.0687447,8.83,2897.68,17498.54,82.32493,18.72355,10,"NAN","NAN","NAN","NAN"
"2016-11-18 07:15:00",2094,11.77,7,0.082,0.06869252,8.81,2897.68,17498.54,82.32493,18.49889,10,"NAN","NAN","NAN","NAN"
"2016-11-18 07:30:00",2095,11.77,6.982,0.082,0.0686826,8.81,2899.044,17506.78,82.42657,18.47542,10,"NAN","NAN","NAN","NAN"
"2016-11-18 07:45:00",2096,11.78,6.982,0.082,0.06862003,8.77,2900.408,17515.02,82.52821,18.60284,10,"NAN","NAN","NAN","NAN"
"2016-11-18 08:00:00",2097,11.78,6.982,0.082,0.06858881,8.72,2903.137,17531.51,82.49432,18.62631,10,"NAN","NAN","NAN","NAN"
"2016-11-18 08:15:00",2098,11.79,6.982,0.082,0.06857506,8.77,2904.501,17539.75,82.90086,18.40836,10,"NAN","NAN","NAN","NAN"
"2016-11-18 08:30:00",2099,11.79,6.982,0.082,0.06855804,8.73,2907.23,17556.23,82.66372,18.65648,10,"NAN","NAN","NAN","NAN"
"2016-11-18 08:45:00",2100,11.8,7,0.082,0.0685634,8.72,2909.958,17572.71,82.41733,18.5116,10,"NAN","NAN","NAN","NAN"
"2016-11-18 09:00:00",2101,11.8,6.982,0.082,0.06859809,8.73,2914.051,17597.44,82.47031,18.3844,10,"NAN","NAN","NAN","NAN"
"2016-11-18 09:15:00",2102,11.82,6.982,0.082,0.06866775,8.77,2920.872,17638.65,82.3316,18.44634,10,"NAN","NAN","NAN","NAN"
"2016-11-18 09:30:00",2103,11.83,6.982,0.082,0.06875071,8.83,2927.694,17679.86,82.26334,18.59002,10,"NAN","NAN","NAN","NAN"
"2016-11-18 09:45:00",2104,11.85,6.982,0.082,0.06884443,8.84,2927.694,17679.86,82.5003,18.39212,10,"NAN","NAN","NAN","NAN"
"2016-11-18 10:00:00",2105,11.86,7,0.082,0.06893662,8.86,2928.376,17683.98,82.12497,18.72045,10,"NAN","NAN","NAN","NAN"
"2016-11-18 10:15:00",2106,11.89,7,0.082,0.06903975,8.95,2920.19,17634.53,82.17315,18.66363,10,"NAN","NAN","NAN","NAN"
"2016-11-18 10:30:00",2107,11.89,7,0.082,0.06914226,9.03,2915.411,17605.65,81.89794,18.44715,10,"NAN","NAN","NAN","NAN"
"2016-11-18 10:45:00",2108,11.89,7,0.082,0.06924614,9.03,2912.195,17586.22,81.64056,18.49095,10,"NAN","NAN","NAN","NAN"
"2016-11-18 11:00:00",2109,11.91,7,0.082,0.06935971,9.09,2909.361,17569.1,81.46436,18.71246,10,"NAN","NAN","NAN","NAN"
"2016-11-18 11:15:00",2110,11.91,7.019,0.083,0.06950247,9.17,2907.98,17560.76,81.59863,18.39002,10,"NAN","NAN","NAN","NAN"
"2016-11-18 11:30:00",2111,11.93,7,0.083,0.06969868,9.27,2826.858,17070.7,81.38445,18.68967,10,"NAN","NAN","NAN","NAN"
"2016-11-18 11:45:00",2112,11.92,7,0.083,0.0698664,9.31,2900.43,17515.15,81.24181,18.34324,10,"NAN","NAN","NAN","NAN"
"2016-11-18 12:00:00",2113,11.93,7.019,0.083,0.0700683,9.46,2896.938,17494.05,81.26506,18.59878,10,"NAN","NAN","NAN","NAN"
"2016-11-18 12:15:00",2114,11.93,7,0.083,0.07028986,9.5,2891.79,17462.96,80.70896,18.80359,10,"NAN","NAN","NAN","NAN"
"2016-11-18 12:30:00",2115,11.93,7.019,0.083,0.07051048,9.64,2891.029,17458.36,80.87022,18.73071,10,"NAN","NAN","NAN","NAN"
"2016-11-18 12:45:00",2116,11.94,7.019,0.083,0.07070553,9.7,2885.563,17425.34,80.71864,18.67077,10,"NAN","NAN","NAN","NAN"
"2016-11-18 13:00:00",2117,11.94,7.019,0.084,0.07090791,9.78,2888.284,17441.78,80.5037,18.58696,10,"NAN","NAN","NAN","NAN"
"2016-11-18 13:15:00",2118,11.95,7.019,0.084,0.07110371,9.88,2885.559,17425.31,80.5694,18.68277,10,"NAN","NAN","NAN","NAN"
"2016-11-18 13:30:00",2119,11.95,7.037,0.084,0.07129122,9.97,2882.054,17404.14,80.12946,19.07055,10,"NAN","NAN","NAN","NAN"
"2016-11-18 13:45:00",2120,11.94,7.037,0.084,0.07152103,10.03,2878.911,17385.15,79.92056,19.02968,10,"NAN","NAN","NAN","NAN"
"2016-11-18 14:00:00",2121,11.94,7.019,0.084,0.07173014,10.09,2880.667,17395.76,80.01736,18.92471,10,"NAN","NAN","NAN","NAN"
"2016-11-18 14:15:00",2122,11.94,7.037,0.085,0.07193931,10.13,2878.326,17381.62,79.91362,18.88366,10,"NAN","NAN","NAN","NAN"
"2016-11-18 14:30:00",2123,11.94,7.019,0.085,0.07212769,10.19,2878.867,17384.88,80.01454,19.01379,10,"NAN","NAN","NAN","NAN"
"2016-11-18 14:45:00",2124,11.94,7.037,0.085,0.07234742,10.26,2877.475,17376.48,79.74401,19.03041,10,"NAN","NAN","NAN","NAN"
"2016-11-18 15:00:00",2125,11.93,7.037,0.085,0.07252482,10.31,2875.427,17364.1,79.7102,18.76607,10,"NAN","NAN","NAN","NAN"
"2016-11-18 15:15:00",2126,11.93,7.037,0.085,0.07270677,10.36,2876.787,17372.32,79.33836,18.8129,10,"NAN","NAN","NAN","NAN"
"2016-11-18 15:30:00",2127,11.92,7.037,0.085,0.07287436,10.36,2878.149,17380.55,79.57498,18.64897,10,"NAN","NAN","NAN","NAN"
"2016-11-18 15:45:00",2128,11.92,7.019,0.085,0.07300234,10.41,2876.107,17368.21,79.27074,18.69915,10,"NAN","NAN","NAN","NAN"
"2016-11-18 16:00:00",2129,11.9,7.037,0.086,0.07312932,10.4,2875.426,17364.1,79.43977,18.68577,10,"NAN","NAN","NAN","NAN"
"2016-11-18 16:15:00",2130,11.89,7.037,0.086,0.07334174,10.44,2768.551,16718.45,79.27074,18.77945,10,"NAN","NAN","NAN","NAN"
"2016-11-18 16:30:00",2131,11.88,7.019,0.086,0.07340517,10.48,2882.094,17404.38,79.17414,18.71955,10,"NAN","NAN","NAN","NAN"
"2016-11-18 16:45:00",2132,11.86,7.037,0.086,0.07342625,10.45,2885.035,17422.15,79.38374,18.76804,10,"NAN","NAN","NAN","NAN"
"2016-11-18 17:00:00",2133,11.85,7.037,0.086,0.07349144,10.45,2888.195,17441.24,79.25214,18.70554,10,"NAN","NAN","NAN","NAN"
"2016-11-18 17:15:00",2134,11.84,7.037,0.086,0.07356358,10.39,2885.54,17425.2,78.99076,18.42956,10,"NAN","NAN","NAN","NAN"
"2016-11-18 17:30:00",2135,11.84,7.037,0.086,0.07359751,10.43,2885.555,17425.29,79.43496,18.43402,10,"NAN","NAN","NAN","NAN"
"2016-11-18 17:45:00",2136,11.83,7.037,0.086,0.07364216,10.41,2888.282,17441.77,79.37621,18.37575,10,"NAN","NAN","NAN","NAN"
"2016-11-18 18:00:00",2137,11.82,7.019,0.086,0.07368755,10.4,2897.138,17495.27,79.27672,18.47057,10,"NAN","NAN","NAN","NAN"
"2016-11-18 18:15:00",2138,11.83,7.037,0.086,0.07370698,10.37,2899.182,17507.61,79.41584,18.45792,10,"NAN","NAN","NAN","NAN"
"2016-11-18 18:30:00",2139,11.82,7.019,0.086,0.07372726,10.34,2902.006,17524.67,79.53176,18.58052,10,"NAN","NAN","NAN","NAN"
"2016-11-18 18:45:00",2140,11.82,7.019,0.086,0.07375366,10.39,2902.785,17529.38,79.40392,18.52623,10,"NAN","NAN","NAN","NAN"
"2016-11-18 19:00:00",2141,11.81,7.019,0.086,0.0737545,10.39,2904.996,17542.74,79.44688,18.54465,10,"NAN","NAN","NAN","NAN"
"2016-11-18 19:15:00",2142,11.81,7.019,0.086,0.07378971,10.36,2908.439,17563.53,79.44651,18.4519,10,"NAN","NAN","NAN","NAN"
"2016-11-18 19:30:00",2143,11.81,7.019,0.087,0.07382676,10.35,2909.124,17567.68,79.21581,18.51971,10,"NAN","NAN","NAN","NAN"
"2016-11-18 19:45:00",2144,11.8,7,0.087,0.07384034,10.31,2907.939,17560.52,79.32587,18.64873,10,"NAN","NAN","NAN","NAN"
"2016-11-18 20:00:00",2145,11.8,7,0.087,0.07384455,10.34,2906.604,17552.45,79.09283,18.47597,10,"NAN","NAN","NAN","NAN"
"2016-11-18 20:15:00",2146,11.8,7.019,0.087,0.07384547,10.32,2907.974,17560.72,79.49978,18.45978,10,"NAN","NAN","NAN","NAN"
"2016-11-18 20:30:00",2147,11.8,7.019,0.087,0.0738297,10.31,2907.975,17560.73,79.39841,18.36281,10,"NAN","NAN","NAN","NAN"
"2016-11-18 20:45:00",2148,11.8,7,0.087,0.07380511,10.23,2909.338,17568.97,79.09384,18.76483,10,"NAN","NAN","NAN","NAN"
"2016-11-18 21:00:00",2149,11.79,7.019,0.087,0.07376476,10.24,2907.975,17560.73,79.43497,18.70131,10,"NAN","NAN","NAN","NAN"
"2016-11-18 21:15:00",2150,11.79,7,0.087,0.07373285,10.22,2907.975,17560.73,79.19863,18.70153,10,"NAN","NAN","NAN","NAN"
"2016-11-18 21:30:00",2151,11.79,7,0.086,0.07368875,10.19,2906.611,17552.49,78.39694,19.30954,10,"NAN","NAN","NAN","NAN"
"2016-11-18 21:45:00",2152,11.79,7,0.086,0.07366857,10.22,2905.248,17544.26,78.36835,18.74168,10,"NAN","NAN","NAN","NAN"
"2016-11-18 22:00:00",2153,11.78,7,0.086,0.07359944,10.21,2903.885,17536.02,78.37424,19.15542,10,"NAN","NAN","NAN","NAN"
"2016-11-18 22:15:00",2154,11.78,7,0.086,0.07353745,10.14,2903.203,17531.9,79.25572,19.13943,10,"NAN","NAN","NAN","NAN"
"2016-11-18 22:30:00",2155,11.77,7,0.086,0.07346411,10.15,2902.7,17528.86,79.32369,19.71937,10,"NAN","NAN","NAN","NAN"
"2016-11-18 22:45:00",2156,11.78,6.982,0.086,0.07341167,10.14,2901.609,17522.28,79.12061,20.1785,10,"NAN","NAN","NAN","NAN"
"2016-11-18 23:00:00",2157,11.77,7,0.086,0.07333817,10.05,2901.252,17520.12,79.12061,20.74146,10,"NAN","NAN","NAN","NAN"
"2016-11-18 23:15:00",2158,11.77,7,0.086,0.07328574,10.07,2900.227,17513.93,79.15446,20.69119,10,"NAN","NAN","NAN","NAN"
"2016-11-18 23:30:00",2159,11.77,7,0.086,0.0732018,10.04,2899.007,17506.56,79.25603,19.8669,10,"NAN","NAN","NAN","NAN"
"2016-11-18 23:45:00",2160,11.77,6.982,0.086,0.07311777,9.97,2897.675,17498.51,79.76387,19.51506,10,"NAN","NAN","NAN","NAN"
"2016-11-19 00:00:00",2161,11.76,7,0.086,0.07307582,10,2897.68,17498.54,79.52904,19.31087,10,"NAN","NAN","NAN","NAN"
"2016-11-19 00:15:00",2162,11.76,6.982,0.086,0.07299474,9.93,2896.316,17490.3,79.77391,18.99052,10,"NAN","NAN","NAN","NAN"
"2016-11-19 00:30:00",2163,11.75,6.982,0.086,0.07288077,9.9,2894.951,17482.05,79.81052,18.74362,10,"NAN","NAN","NAN","NAN"
"2016-11-19 00:45:00",2164,11.75,7,0.086,0.07278726,9.88,2893.587,17473.81,79.94657,18.45249,10,"NAN","NAN","NAN","NAN"
"2016-11-19 01:00:00",2165,11.75,6.982,0.086,0.07266931,9.82,2892.223,17465.57,79.91809,18.55049,10,"NAN","NAN","NAN","NAN"
"2016-11-19 01:15:00",2166,11.75,7,0.086,0.07256694,9.83,2892.223,17465.57,80.08681,18.56754,10,"NAN","NAN","NAN","NAN"
"2016-11-19 01:30:00",2167,11.74,7,0.085,0.07242706,9.74,2890.859,17457.33,80.09383,18.4413,10,"NAN","NAN","NAN","NAN"
"2016-11-19 01:45:00",2168,11.75,6.963,0.085,0.07233059,9.69,2889.495,17449.09,79.92606,20.93251,10,"NAN","NAN","NAN","NAN"
"2016-11-19 02:00:00",2169,11.74,6.982,0.085,0.07220776,9.68,2888.13,17440.85,80.29884,18.68696,10,"NAN","NAN","NAN","NAN"
"2016-11-19 02:15:00",2170,11.74,6.982,0.085,0.07207491,9.67,2887.448,17436.73,80.26502,19.21663,10,"NAN","NAN","NAN","NAN"
"2016-11-19 02:30:00",2171,11.74,6.982,0.085,0.07197079,9.68,2886.766,17432.61,80.16342,19.86692,10,"NAN","NAN","NAN","NAN"
"2016-11-19 02:45:00",2172,11.73,6.982,0.085,0.07183468,9.61,2886.084,17428.49,80.26502,19.71943,10,"NAN","NAN","NAN","NAN"
"2016-11-19 03:00:00",2173,11.73,6.982,0.085,0.07171945,9.54,2884.038,17416.12,80.29889,19.67921,10,"NAN","NAN","NAN","NAN"
"2016-11-19 03:15:00",2174,11.73,6.982,0.085,0.07160423,9.55,2884.038,17416.12,79.31674,19.71273,10,"NAN","NAN","NAN","NAN"
"2016-11-19 03:30:00",2175,11.73,6.982,0.085,0.07147861,9.48,2883.355,17412,80.19729,19.72278,10,"NAN","NAN","NAN","NAN"
"2016-11-19 03:45:00",2176,11.73,6.982,0.084,0.07138436,9.49,2882.673,17407.88,80.43436,19.93396,10,"NAN","NAN","NAN","NAN"
"2016-11-19 04:00:00",2177,11.73,6.982,0.084,0.0712691,9.41,2883.355,17412,80.36662,20.13172,10,"NAN","NAN","NAN","NAN"
"2016-11-19 04:15:00",2178,11.72,6.982,0.084,0.07117498,9.43,2881.309,17399.64,80.23116,20.23563,10,"NAN","NAN","NAN","NAN"
"2016-11-19 04:30:00",2179,11.72,6.982,0.084,0.07107026,9.37,2881.309,17399.64,80.36935,20.23912,10,"NAN","NAN","NAN","NAN"
"2016-11-19 04:45:00",2180,11.72,6.982,0.084,0.07096556,9.37,2881.309,17399.64,80.40219,19.70988,10,"NAN","NAN","NAN","NAN"
"2016-11-19 05:00:00",2181,11.71,6.982,0.084,0.07084005,9.32,2881.309,17399.64,78.30178,19.65957,10,"NAN","NAN","NAN","NAN"
"2016-11-19 05:15:00",2182,11.71,6.982,0.084,0.07075639,9.33,2881.309,17399.64,78.20106,19.27741,10,"NAN","NAN","NAN","NAN"
"2016-11-19 05:30:00",2183,11.71,6.982,0.084,0.07064124,9.25,2880.627,17395.52,79.04786,19.15006,10,"NAN","NAN","NAN","NAN"
"2016-11-19 05:45:00",2184,11.71,7,0.084,0.0705681,9.23,2879.945,17391.4,80.60416,19.2303,10,"NAN","NAN","NAN","NAN"
"2016-11-19 06:00:00",2185,11.71,6.982,0.084,0.07049488,9.18,2881.309,17399.64,80.6061,19.0463,10,"NAN","NAN","NAN","NAN"
"2016-11-19 06:15:00",2186,11.7,6.982,0.084,0.07042431,9.22,2879.945,17391.4,80.73968,19.27393,10,"NAN","NAN","NAN","NAN"
"2016-11-19 06:30:00",2187,11.71,6.982,0.084,0.07034627,9.13,2881.309,17399.64,80.84086,19.28042,10,"NAN","NAN","NAN","NAN"
"2016-11-19 06:45:00",2188,11.7,6.982,0.084,0.07027452,9.15,2880.627,17395.52,80.91289,19.64301,10,"NAN","NAN","NAN","NAN"
"2016-11-19 07:00:00",2189,11.7,6.982,0.083,0.07019066,9.09,2881.309,17399.64,80.78625,18.95049,10,"NAN","NAN","NAN","NAN"
"2016-11-19 07:15:00",2190,11.7,6.982,0.083,0.07010899,9.09,2879.263,17387.28,80.75786,18.98865,10,"NAN","NAN","NAN","NAN"
"2016-11-19 07:30:00",2191,11.7,6.982,0.083,0.07004732,9.03,2881.309,17399.64,80.93101,18.94342,10,"NAN","NAN","NAN","NAN"
"2016-11-19 07:45:00",2192,11.71,6.963,0.083,0.07001264,9.07,2881.309,17399.64,80.99833,19.21174,10,"NAN","NAN","NAN","NAN"
"2016-11-19 08:00:00",2193,11.71,6.982,0.083,0.06996711,9.04,2882.673,17407.88,80.92483,19.33215,10,"NAN","NAN","NAN","NAN"
"2016-11-19 08:15:00",2194,11.71,6.982,0.083,0.0699393,9.04,2881.309,17399.64,81.01657,18.94802,10,"NAN","NAN","NAN","NAN"
"2016-11-19 08:30:00",2195,11.72,6.963,0.083,0.06992324,9,2882.673,17407.88,81.11281,19.11028,10,"NAN","NAN","NAN","NAN"
"2016-11-19 08:45:00",2196,11.72,6.982,0.083,0.06993108,9.04,2882.673,17407.88,80.80714,18.93535,10,"NAN","NAN","NAN","NAN"
"2016-11-19 09:00:00",2197,11.72,6.982,0.083,0.06993054,9.01,2884.038,17416.12,81.01017,19.08599,10,"NAN","NAN","NAN","NAN"
"2016-11-19 09:15:00",2198,11.73,6.982,0.083,0.06996173,9.09,2885.402,17424.37,80.8408,19.32728,10,"NAN","NAN","NAN","NAN"
"2016-11-19 09:30:00",2199,11.73,6.982,0.083,0.07002176,9.09,2888.13,17440.85,80.9424,19.31722,10,"NAN","NAN","NAN","NAN"
"2016-11-19 09:45:00",2200,11.73,6.982,0.083,0.07004622,9.15,2893.587,17473.81,80.76022,19.48998,10,"NAN","NAN","NAN","NAN"
"2016-11-19 10:00:00",2201,11.74,6.982,0.083,0.0700933,9.15,2916.096,17609.79,80.74875,19.4669,10,"NAN","NAN","NAN","NAN"
"2016-11-19 10:15:00",2202,11.8,6.982,0.083,0.07017797,9.22,2904.103,17537.34,80.63275,19.27645,10,"NAN","NAN","NAN","NAN"
"2016-11-19 10:30:00",2203,11.79,6.982,0.083,0.07029269,9.28,2902.568,17528.07,80.38326,19.24282,10,"NAN","NAN","NAN","NAN"
"2016-11-19 10:45:00",2204,11.79,6.982,0.084,0.0703909,9.3,2901.85,17523.73,80.37791,19.29468,10,"NAN","NAN","NAN","NAN"
"2016-11-19 11:00:00",2205,11.81,6.982,0.084,0.07050712,9.4,2900.38,17514.85,80.64019,19.61758,10,"NAN","NAN","NAN","NAN"
"2016-11-19 11:15:00",2206,11.8,6.982,0.084,0.07066964,9.46,2897.09,17494.98,80.46509,19.27759,10,"NAN","NAN","NAN","NAN"
"2016-11-19 11:30:00",2207,11.82,7,0.084,0.07088581,9.54,2893.457,17473.03,80.22038,19.32277,10,"NAN","NAN","NAN","NAN"
"2016-11-19 11:45:00",2208,11.83,7,0.084,0.07108808,9.64,2888.537,17443.3,80.10742,19.2937,10,"NAN","NAN","NAN","NAN"
"2016-11-19 12:00:00",2209,11.84,7,0.084,0.07128473,9.71,2885.612,17425.63,80.09272,19.33047,10,"NAN","NAN","NAN","NAN"
"2016-11-19 12:15:00",2210,11.85,7,0.084,0.07148683,9.83,2769.082,16721.66,79.9155,19.29812,10,"NAN","NAN","NAN","NAN"
"2016-11-19 12:30:00",2211,11.86,7.019,0.085,0.07178099,9.92,2765.669,16701.04,79.84052,19.3863,10,"NAN","NAN","NAN","NAN"
"2016-11-19 12:45:00",2212,11.86,7.019,0.085,0.07200783,10.07,2786.785,16828.61,79.79539,19.41406,10,"NAN","NAN","NAN","NAN"
"2016-11-19 13:00:00",2213,11.86,7.019,0.085,0.07223348,10.11,2876.01,17367.63,79.44637,19.5823,10,"NAN","NAN","NAN","NAN"
"2016-11-19 13:15:00",2214,11.87,7.037,0.085,0.07250633,10.26,2812.894,16986.33,79.81271,19.36591,10,"NAN","NAN","NAN","NAN"
"2016-11-19 13:30:00",2215,11.89,7.037,0.085,0.07279541,10.36,2874.084,17355.99,79.57251,19.36844,10,"NAN","NAN","NAN","NAN"
"2016-11-19 13:45:00",2216,11.87,7.056,0.085,0.07301451,10.44,2873.388,17351.79,79.46352,19.43704,10,"NAN","NAN","NAN","NAN"
"2016-11-19 14:00:00",2217,11.89,7.037,0.086,0.07326576,10.56,2875.426,17364.1,79.29355,19.38595,10,"NAN","NAN","NAN","NAN"
"2016-11-19 14:15:00",2218,11.92,7.056,0.086,0.07352774,10.63,2876.787,17372.32,79.05493,19.44226,10,"NAN","NAN","NAN","NAN"
"2016-11-19 14:30:00",2219,11.91,7.037,0.086,0.07380035,10.75,2875.426,17364.1,79.12599,19.42273,10,"NAN","NAN","NAN","NAN"
"2016-11-19 14:45:00",2220,11.88,7.037,0.086,0.07408774,10.77,2877.468,17376.44,79.13351,19.49422,10,"NAN","NAN","NAN","NAN"
"2016-11-19 15:00:00",2221,11.9,7.037,0.087,0.0743368,10.84,2878.83,17384.66,79.2027,19.34447,10,"NAN","NAN","NAN","NAN"
"2016-11-19 15:15:00",2222,11.9,7.037,0.087,0.07453801,10.89,2881.338,17399.81,79.20787,19.49902,10,"NAN","NAN","NAN","NAN"
"2016-11-19 15:30:00",2223,11.87,7.056,0.087,0.07471678,10.91,2875.585,17365.06,79.41754,19.16285,10,"NAN","NAN","NAN","NAN"
"2016-11-19 15:45:00",2224,11.86,7.056,0.087,0.07482184,10.98,2890.235,17453.56,79.45278,19.32097,10,"NAN","NAN","NAN","NAN"
"2016-11-19 16:00:00",2225,11.87,7.037,0.087,0.07493803,10.91,2896.438,17491.04,79.80114,19.30591,10,"NAN","NAN","NAN","NAN"
"2016-11-19 16:15:00",2226,11.84,7.037,0.087,0.07501408,10.89,2893.729,17474.67,80.21265,19.15686,10,"NAN","NAN","NAN","NAN"
"2016-11-19 16:30:00",2227,11.83,7.037,0.087,0.07497542,10.81,2898.501,17503.5,80.0526,19.37317,10,"NAN","NAN","NAN","NAN"
"2016-11-19 16:45:00",2228,11.82,7.019,0.087,0.07498304,10.76,2899.182,17507.61,80.52799,19.42782,10,"NAN","NAN","NAN","NAN"
"2016-11-19 17:00:00",2229,11.81,7.037,0.087,0.07493637,10.75,2904.632,17540.54,80.43494,19.20476,10,"NAN","NAN","NAN","NAN"
"2016-11-19 17:15:00",2230,11.79,7.037,0.087,0.0748549,10.72,2905.315,17544.67,80.38277,19.38557,10,"NAN","NAN","NAN","NAN"
"2016-11-19 17:30:00",2231,11.78,7.019,0.087,0.07479392,10.6,2902.944,17530.34,80.89994,19.09316,10,"NAN","NAN","NAN","NAN"
"2016-11-19 17:45:00",2232,11.78,7.019,0.087,0.07469969,10.6,2900.64,17516.42,80.66454,19.10462,10,"NAN","NAN","NAN","NAN"
"2016-11-19 18:00:00",2233,11.77,7.019,0.087,0.07459227,10.47,2902.435,17527.26,80.57103,19.03233,10,"NAN","NAN","NAN","NAN"
"2016-11-19 18:15:00",2234,11.76,7.019,0.087,0.07447384,10.38,2898.414,17502.97,80.95277,19.00103,10,"NAN","NAN","NAN","NAN"
"2016-11-19 18:30:00",2235,11.75,7.019,0.087,0.07438095,10.39,2895.702,17486.59,81.0563,19.0256,10,"NAN","NAN","NAN","NAN"
"2016-11-19 18:45:00",2236,11.75,7.037,0.087,0.07425226,10.3,2892.978,17470.13,81.05672,18.78814,10,"NAN","NAN","NAN","NAN"
"2016-11-19 19:00:00",2237,11.74,7.019,0.087,0.07408967,10.24,2891.615,17461.9,80.99438,18.87935,10,"NAN","NAN","NAN","NAN"
"2016-11-19 19:15:00",2238,11.74,7.037,0.087,0.07399049,10.12,2888.888,17445.43,81.20911,19.11899,10,"NAN","NAN","NAN","NAN"
"2016-11-19 19:30:00",2239,11.73,7.019,0.087,0.0738507,10.09,2886.162,17428.96,81.45444,19.04774,10,"NAN","NAN","NAN","NAN"
"2016-11-19 19:45:00",2240,11.73,7.019,0.087,0.07369471,10.01,2884.861,17421.1,81.42235,19.10579,10,"NAN","NAN","NAN","NAN"
"2016-11-19 20:00:00",2241,11.73,7.019,0.087,0.07357963,9.96,2882.802,17408.66,81.55815,19.11621,10,"NAN","NAN","NAN","NAN"
"2016-11-19 20:15:00",2242,11.72,7,0.087,0.07341167,9.85,2882.389,17406.16,81.55822,19.58205,10,"NAN","NAN","NAN","NAN"
"2016-11-19 20:30:00",2243,11.72,7.019,0.086,0.07326476,9.83,2879.886,17391.04,81.55822,19.18333,10,"NAN","NAN","NAN","NAN"
"2016-11-19 20:45:00",2244,11.71,7.019,0.086,0.07311777,9.78,2878.569,17383.09,81.69684,19.21066,10,"NAN","NAN","NAN","NAN"
"2016-11-19 21:00:00",2245,11.71,7.019,0.086,0.072994,9.75,2877.118,17374.32,81.67184,19.4502,10,"NAN","NAN","NAN","NAN"
"2016-11-19 21:15:00",2246,11.7,7.019,0.086,0.07286053,9.61,2877.196,17374.79,81.64117,19.60875,10,"NAN","NAN","NAN","NAN"
"2016-11-19 21:30:00",2247,11.7,7,0.086,0.07273607,9.59,2875.848,17366.65,81.91595,19.52549,10,"NAN","NAN","NAN","NAN"
"2016-11-19 21:45:00",2248,11.7,7,0.086,0.07258618,9.53,2875.852,17366.67,81.99046,19.4836,10,"NAN","NAN","NAN","NAN"
"2016-11-19 22:00:00",2249,11.7,7,0.086,0.07247063,9.5,2874.488,17358.43,82.19516,19.78616,10,"NAN","NAN","NAN","NAN"
"2016-11-19 22:15:00",2250,11.7,7,0.086,0.07235804,9.47,2873.806,17354.31,82.16154,19.92717,10,"NAN","NAN","NAN","NAN"
"2016-11-19 22:30:00",2251,11.69,7,0.086,0.07224327,9.44,2874.488,17358.43,82.02612,19.83674,10,"NAN","NAN","NAN","NAN"
"2016-11-19 22:45:00",2252,11.69,7,0.085,0.07212815,9.42,2875.852,17366.67,82.12772,19.86692,10,"NAN","NAN","NAN","NAN"
"2016-11-19 23:00:00",2253,11.69,7,0.085,0.07204425,9.4,2875.17,17362.55,82.19545,19.79988,10,"NAN","NAN","NAN","NAN"
"2016-11-19 23:15:00",2254,11.68,7,0.085,0.0719095,9.32,2878.581,17383.16,82.19545,19.68926,10,"NAN","NAN","NAN","NAN"
"2016-11-19 23:30:00",2255,11.68,7,0.085,0.07181848,9.31,2875.852,17366.67,82.53692,19.58214,10,"NAN","NAN","NAN","NAN"
"2016-11-19 23:45:00",2256,11.68,7,0.085,0.0716579,9.25,2877.216,17374.91,82.31512,19.72894,10,"NAN","NAN","NAN","NAN"
"2016-11-20 00:00:00",2257,11.67,7,0.085,0.07150228,9.27,2875.17,17362.55,82.25412,19.5871,10,"NAN","NAN","NAN","NAN"
"2016-11-20 00:15:00",2258,11.67,7,0.085,0.07136552,9.17,2876.534,17370.79,82.56145,19.70882,10,"NAN","NAN","NAN","NAN"
"2016-11-20 00:30:00",2259,11.67,7,0.085,0.07123099,9.17,2877.216,17374.91,82.62972,19.72596,10,"NAN","NAN","NAN","NAN"
"2016-11-20 00:45:00",2260,11.67,6.982,0.085,0.0710953,9.12,2875.852,17366.67,82.76534,19.73279,10,"NAN","NAN","NAN","NAN"
"2016-11-20 01:00:00",2261,11.66,6.982,0.084,0.07093742,9.04,2877.216,17374.91,82.96862,19.68923,10,"NAN","NAN","NAN","NAN"
"2016-11-20 01:15:00",2262,11.66,7,0.084,0.07083403,8.99,2873.806,17354.31,82.83311,19.45787,10,"NAN","NAN","NAN","NAN"
