Serial_number:
1050470
Project ID:
NSF MTM
Location:
SallyFork2
LEVEL
UNIT: m
Offset: 0.000000 m
Altitude: 0.000000 m
Density: 1.000000 kg/L
TEMPERATURE
UNIT: Deg C
CONDUCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY
2016/07/02,10:20:53,0,0.702,14.10,1341.0
2016/07/02,10:30:53,0,0.702,14.10,1342.0
2016/07/02,10:40:53,0,0.698,14.10,1342.0
2016/07/02,10:50:53,0,0.702,14.20,1344.0
2016/07/02,11:00:53,0,0.698,14.20,1345.0
2016/07/02,11:10:53,0,0.700,14.20,1346.0
2016/07/02,11:20:53,0,0.698,14.20,1346.0
2016/07/02,11:30:53,0,0.698,14.20,1347.0
2016/07/02,11:40:53,0,0.694,14.20,1347.0
2016/07/02,11:50:53,0,0.698,14.30,1348.0
2016/07/02,12:00:53,0,0.700,14.30,1349.0
2016/07/02,12:10:53,0,0.696,14.30,1348.0
2016/07/02,12:20:53,0,0.698,14.30,1348.0
2016/07/02,12:30:53,0,0.698,14.30,1347.0
2016/07/02,12:40:53,0,0.696,14.30,1347.0
2016/07/02,12:50:53,0,0.694,14.30,1347.0
2016/07/02,13:00:53,0,0.694,14.30,1348.0
2016/07/02,13:10:53,0,0.690,14.30,1349.0
2016/07/02,13:20:53,0,0.696,14.30,1349.0
2016/07/02,13:30:53,0,0.694,14.30,1350.0
2016/07/02,13:40:53,0,0.690,14.30,1351.0
2016/07/02,13:50:53,0,0.690,14.40,1351.0
2016/07/02,14:00:53,0,0.688,14.40,1352.0
2016/07/02,14:10:53,0,0.684,14.40,1352.0
2016/07/02,14:20:53,0,0.684,14.40,1353.0
2016/07/02,14:30:53,0,0.680,14.40,1353.0
2016/07/02,14:40:53,0,0.680,14.40,1354.0
2016/07/02,14:50:53,0,0.682,14.40,1355.0
2016/07/02,15:00:53,0,0.678,14.50,1355.0
2016/07/02,15:10:53,0,0.680,14.50,1357.0
2016/07/02,15:20:53,0,0.682,14.50,1357.0
2016/07/02,15:30:53,0,0.686,14.50,1358.0
2016/07/02,15:40:53,0,0.680,14.50,1358.0
2016/07/02,15:50:53,0,0.680,14.50,1357.0
2016/07/02,16:00:53,0,0.684,14.50,1357.0
2016/07/02,16:10:53,0,0.684,14.50,1356.0
2016/07/02,16:20:53,0,0.684,14.50,1357.0
2016/07/02,16:30:53,0,0.680,14.50,1356.0
2016/07/02,16:40:53,0,0.684,14.50,1355.0
2016/07/02,16:50:53,0,0.680,14.50,1355.0
2016/07/02,17:00:53,0,0.684,14.40,1354.0
2016/07/02,17:10:53,0,0.684,14.40,1353.0
2016/07/02,17:20:53,0,0.682,14.40,1353.0
2016/07/02,17:30:53,0,0.682,14.40,1352.0
2016/07/02,17:40:53,0,0.682,14.40,1351.0
2016/07/02,17:50:53,0,0.690,14.40,1351.0
2016/07/02,18:00:53,0,0.688,14.40,1351.0
2016/07/02,18:10:53,0,0.688,14.30,1350.0
2016/07/02,18:20:53,0,0.690,14.30,1350.0
2016/07/02,18:30:53,0,0.688,14.30,1350.0
2016/07/02,18:40:53,0,0.690,14.30,1349.0
2016/07/02,18:50:53,0,0.690,14.30,1349.0
2016/07/02,19:00:53,0,0.692,14.30,1349.0
2016/07/02,19:10:53,0,0.690,14.30,1349.0
2016/07/02,19:20:53,0,0.694,14.30,1348.0
2016/07/02,19:30:53,0,0.694,14.30,1349.0
2016/07/02,19:40:53,0,0.696,14.30,1347.0
2016/07/02,19:50:53,0,0.692,14.20,1348.0
2016/07/02,20:00:53,0,0.694,14.20,1347.0
2016/07/02,20:10:53,0,0.696,14.20,1347.0
2016/07/02,20:20:53,0,0.694,14.20,1347.0
2016/07/02,20:30:53,0,0.696,14.20,1346.0
2016/07/02,20:40:53,0,0.698,14.20,1346.0
2016/07/02,20:50:53,0,0.698,14.20,1346.0
2016/07/02,21:00:53,0,0.698,14.20,1345.0
2016/07/02,21:10:53,0,0.698,14.10,1344.0
2016/07/02,21:20:53,0,0.698,14.10,1344.0
2016/07/02,21:30:53,0,0.702,14.10,1344.0
2016/07/02,21:40:53,0,0.702,14.10,1344.0
2016/07/02,21:50:53,0,0.702,14.10,1344.0
2016/07/02,22:00:53,0,0.700,14.10,1344.0
2016/07/02,22:10:53,0,0.696,14.10,1344.0
2016/07/02,22:20:53,0,0.696,14.10,1343.0
2016/07/02,22:30:53,0,0.698,14.10,1343.0
2016/07/02,22:40:53,0,0.694,14.10,1343.0
2016/07/02,22:50:53,0,0.690,14.10,1343.0
2016/07/02,23:00:53,0,0.688,14.10,1342.0
2016/07/02,23:10:53,0,0.688,14.10,1342.0
2016/07/02,23:20:53,0,0.690,14.00,1342.0
2016/07/02,23:30:53,0,0.686,14.00,1342.0
2016/07/02,23:40:53,0,0.684,14.00,1342.0
2016/07/02,23:50:53,0,0.680,14.00,1342.0
2016/07/03,00:00:53,0,0.684,14.00,1342.0
2016/07/03,00:10:53,0,0.684,14.00,1342.0
2016/07/03,00:20:53,0,0.686,14.00,1341.0
2016/07/03,00:30:53,0,0.686,14.00,1341.0
2016/07/03,00:40:53,0,0.684,14.00,1341.0
2016/07/03,00:50:53,0,0.684,14.00,1341.0
2016/07/03,01:00:53,0,0.682,14.00,1342.0
2016/07/03,01:10:53,0,0.682,14.00,1341.0
2016/07/03,01:20:53,0,0.682,14.00,1341.0
2016/07/03,01:30:53,0,0.684,14.00,1340.0
2016/07/03,01:40:53,0,0.684,14.00,1340.0
2016/07/03,01:50:53,0,0.678,14.00,1340.0
2016/07/03,02:00:53,0,0.682,14.00,1340.0
2016/07/03,02:10:53,0,0.688,14.00,1340.0
2016/07/03,02:20:53,0,0.684,14.00,1340.0
2016/07/03,02:30:53,0,0.684,14.00,1340.0
2016/07/03,02:40:53,0,0.684,14.00,1340.0
2016/07/03,02:50:53,0,0.684,14.00,1340.0
2016/07/03,03:00:53,0,0.684,14.00,1340.0
2016/07/03,03:10:53,0,0.682,13.90,1339.0
2016/07/03,03:20:53,0,0.682,13.90,1340.0
2016/07/03,03:30:53,0,0.684,13.90,1340.0
2016/07/03,03:40:53,0,0.678,13.90,1339.0
2016/07/03,03:50:53,0,0.680,13.90,1339.0
2016/07/03,04:00:53,0,0.680,13.90,1339.0
2016/07/03,04:10:53,0,0.684,13.90,1340.0
2016/07/03,04:20:53,0,0.682,13.90,1339.0
2016/07/03,04:30:53,0,0.682,13.90,1339.0
2016/07/03,04:40:53,0,0.682,13.90,1340.0
2016/07/03,04:50:53,0,0.682,13.90,1339.0
2016/07/03,05:00:53,0,0.682,13.90,1339.0
2016/07/03,05:10:53,0,0.684,13.90,1338.0
2016/07/03,05:20:53,0,0.684,13.90,1338.0
2016/07/03,05:30:53,0,0.684,13.90,1339.0
2016/07/03,05:40:53,0,0.680,13.90,1338.0
2016/07/03,05:50:53,0,0.682,13.90,1338.0
2016/07/03,06:00:53,0,0.688,13.90,1339.0
2016/07/03,06:10:53,0,0.680,13.90,1339.0
2016/07/03,06:20:53,0,0.682,13.90,1339.0
2016/07/03,06:30:53,0,0.684,13.90,1339.0
2016/07/03,06:40:53,0,0.686,13.90,1339.0
2016/07/03,06:50:53,0,0.686,13.90,1339.0
2016/07/03,07:00:53,0,0.686,13.90,1339.0
2016/07/03,07:10:53,0,0.686,13.90,1339.0
2016/07/03,07:20:53,0,0.690,13.90,1338.0
2016/07/03,07:30:53,0,0.690,13.90,1339.0
2016/07/03,07:40:53,0,0.690,13.90,1339.0
2016/07/03,07:50:53,0,0.690,13.90,1339.0
2016/07/03,08:00:53,0,0.690,13.90,1339.0
2016/07/03,08:10:53,0,0.686,13.90,1339.0
2016/07/03,08:20:53,0,0.688,13.90,1339.0
2016/07/03,08:30:53,0,0.690,13.90,1340.0
2016/07/03,08:40:53,0,0.694,13.90,1340.0
2016/07/03,08:50:53,0,0.694,13.90,1340.0
2016/07/03,09:00:53,0,0.690,13.90,1340.0
2016/07/03,09:10:53,0,0.694,13.90,1340.0
2016/07/03,09:20:53,0,0.690,13.90,1341.0
2016/07/03,09:30:53,0,0.690,13.90,1341.0
2016/07/03,09:40:53,0,0.694,13.90,1341.0
2016/07/03,09:50:53,0,0.694,13.90,1341.0
2016/07/03,10:00:53,0,0.696,13.90,1342.0
2016/07/03,10:10:53,0,0.696,14.00,1342.0
2016/07/03,10:20:53,0,0.696,14.00,1342.0
2016/07/03,10:30:53,0,0.698,14.00,1342.0
2016/07/03,10:40:53,0,0.698,14.00,1342.0
2016/07/03,10:50:53,0,0.698,14.00,1343.0
2016/07/03,11:00:53,0,0.698,14.00,1343.0
2016/07/03,11:10:53,0,0.698,14.00,1343.0
2016/07/03,11:20:53,0,0.696,14.00,1343.0
2016/07/03,11:30:53,0,0.700,14.00,1343.0
2016/07/03,11:40:53,0,0.700,14.00,1344.0
2016/07/03,11:50:53,0,0.698,14.00,1344.0
2016/07/03,12:00:53,0,0.698,14.00,1344.0
2016/07/03,12:10:53,0,0.698,14.00,1345.0
2016/07/03,12:20:53,0,0.696,14.00,1345.0
2016/07/03,12:30:53,0,0.694,14.00,1345.0
2016/07/03,12:40:53,0,0.694,14.00,1345.0
2016/07/03,12:50:53,0,0.694,14.00,1346.0
2016/07/03,13:00:53,0,0.696,14.00,1346.0
2016/07/03,13:10:53,0,0.694,14.00,1346.0
2016/07/03,13:20:53,0,0.694,14.10,1346.0
2016/07/03,13:30:53,0,0.692,14.10,1346.0
2016/07/03,13:40:53,0,0.694,14.10,1347.0
2016/07/03,13:50:53,0,0.694,14.10,1347.0
2016/07/03,14:00:53,0,0.690,14.10,1347.0
2016/07/03,14:10:53,0,0.690,14.10,1347.0
2016/07/03,14:20:53,0,0.690,14.10,1347.0
2016/07/03,14:30:53,0,0.690,14.10,1348.0
2016/07/03,14:40:53,0,0.690,14.10,1347.0
2016/07/03,14:50:53,0,0.690,14.10,1348.0
2016/07/03,15:00:53,0,0.690,14.10,1347.0
2016/07/03,15:10:53,0,0.692,14.10,1347.0
2016/07/03,15:20:53,0,0.688,14.10,1347.0
2016/07/03,15:30:53,0,0.690,14.10,1346.0
2016/07/03,15:40:53,0,0.688,14.10,1347.0
2016/07/03,15:50:53,0,0.690,14.10,1346.0
2016/07/03,16:00:53,0,0.692,14.10,1346.0
2016/07/03,16:10:53,0,0.694,14.10,1346.0
2016/07/03,16:20:53,0,0.692,14.00,1346.0
2016/07/03,16:30:53,0,0.696,14.00,1345.0
2016/07/03,16:40:53,0,0.694,14.00,1345.0
2016/07/03,16:50:53,0,0.694,14.00,1345.0
2016/07/03,17:00:53,0,0.696,14.00,1345.0
2016/07/03,17:10:53,0,0.692,14.00,1345.0
2016/07/03,17:20:53,0,0.692,14.00,1346.0
2016/07/03,17:30:53,0,0.690,14.00,1345.0
2016/07/03,17:40:53,0,0.692,14.00,1346.0
2016/07/03,17:50:53,0,0.688,14.00,1345.0
2016/07/03,18:00:53,0,0.686,14.00,1346.0
2016/07/03,18:10:53,0,0.684,14.00,1345.0
2016/07/03,18:20:53,0,0.682,14.00,1346.0
2016/07/03,18:30:53,0,0.682,14.00,1345.0
2016/07/03,18:40:53,0,0.678,14.00,1345.0
2016/07/03,18:50:53,0,0.676,14.00,1345.0
2016/07/03,19:00:53,0,0.676,14.00,1345.0
2016/07/03,19:10:53,0,0.676,14.00,1345.0
2016/07/03,19:20:53,0,0.672,14.00,1344.0
2016/07/03,19:30:53,0,0.670,14.00,1344.0
2016/07/03,19:40:53,0,0.676,14.00,1344.0
2016/07/03,19:50:53,0,0.670,14.00,1344.0
2016/07/03,20:00:53,0,0.666,14.00,1343.0
2016/07/03,20:10:53,0,0.668,14.00,1343.0
2016/07/03,20:20:53,0,0.668,14.00,1342.0
2016/07/03,20:30:53,0,0.670,14.00,1342.0
2016/07/03,20:40:53,0,0.674,14.00,1342.0
2016/07/03,20:50:53,0,0.670,14.00,1342.0
2016/07/03,21:00:53,0,0.674,14.00,1341.0
2016/07/03,21:10:53,0,0.672,14.00,1341.0
2016/07/03,21:20:53,0,0.676,14.00,1341.0
2016/07/03,21:30:53,0,0.674,13.90,1341.0
2016/07/03,21:40:53,0,0.676,13.90,1341.0
2016/07/03,21:50:53,0,0.678,13.90,1341.0
2016/07/03,22:00:53,0,0.676,13.90,1340.0
2016/07/03,22:10:53,0,0.672,13.90,1340.0
2016/07/03,22:20:53,0,0.674,13.90,1340.0
2016/07/03,22:30:53,0,0.670,13.90,1340.0
2016/07/03,22:40:53,0,0.670,13.90,1340.0
2016/07/03,22:50:53,0,0.668,13.90,1340.0
2016/07/03,23:00:53,0,0.670,13.90,1340.0
2016/07/03,23:10:53,0,0.666,13.90,1340.0
2016/07/03,23:20:53,0,0.662,13.90,1340.0
2016/07/03,23:30:53,0,0.664,13.90,1340.0
2016/07/03,23:40:53,0,0.664,13.90,1340.0
2016/07/03,23:50:53,0,0.666,13.90,1340.0
2016/07/04,00:00:53,0,0.668,13.90,1340.0
2016/07/04,00:10:53,0,0.664,13.90,1340.0
2016/07/04,00:20:53,0,0.666,13.90,1340.0
2016/07/04,00:30:53,0,0.666,13.90,1340.0
2016/07/04,00:40:53,0,0.664,13.90,1340.0
2016/07/04,00:50:53,0,0.666,13.90,1340.0
2016/07/04,01:00:53,0,0.664,13.90,1340.0
2016/07/04,01:10:53,0,0.662,13.90,1340.0
2016/07/04,01:20:53,0,0.658,13.90,1340.0
2016/07/04,01:30:53,0,0.654,13.90,1340.0
2016/07/04,01:40:53,0,0.654,13.90,1340.0
2016/07/04,01:50:53,0,0.654,13.90,1340.0
2016/07/04,02:00:53,0,0.654,13.90,1340.0
2016/07/04,02:10:53,0,0.648,13.90,1341.0
2016/07/04,02:20:53,0,0.646,13.90,1341.0
2016/07/04,02:30:53,0,0.646,13.90,1341.0
2016/07/04,02:40:53,0,0.648,13.90,1341.0
2016/07/04,02:50:53,0,0.646,13.90,1340.0
2016/07/04,03:00:53,0,0.644,13.90,1341.0
2016/07/04,03:10:53,0,0.644,13.90,1341.0
2016/07/04,03:20:53,0,0.646,13.90,1341.0
2016/07/04,03:30:53,0,0.646,13.90,1341.0
2016/07/04,03:40:53,0,0.644,13.90,1341.0
2016/07/04,03:50:53,0,0.646,13.90,1341.0
2016/07/04,04:00:53,0,0.648,13.90,1341.0
2016/07/04,04:10:53,0,0.648,13.90,1341.0
2016/07/04,04:20:53,0,0.644,13.90,1341.0
2016/07/04,04:30:53,0,0.646,13.90,1341.0
2016/07/04,04:40:53,0,0.644,13.90,1341.0
2016/07/04,04:50:53,0,0.648,13.90,1341.0
2016/07/04,05:00:53,0,0.646,13.90,1341.0
2016/07/04,05:10:53,0,0.648,13.90,1342.0
2016/07/04,05:20:53,0,0.648,13.90,1341.0
2016/07/04,05:30:53,0,0.654,13.90,1342.0
2016/07/04,05:40:53,0,0.652,13.90,1342.0
2016/07/04,05:50:53,0,0.652,13.90,1342.0
2016/07/04,06:00:53,0,0.652,13.90,1343.0
2016/07/04,06:10:53,0,0.650,13.90,1343.0
2016/07/04,06:20:53,0,0.648,13.90,1343.0
2016/07/04,06:30:53,0,0.654,13.90,1342.0
2016/07/04,06:40:53,0,0.658,13.90,1343.0
2016/07/04,06:50:53,0,0.658,13.90,1343.0
2016/07/04,07:00:53,0,0.662,14.00,1345.0
2016/07/04,07:10:53,0,0.658,14.00,1347.0
2016/07/04,07:20:53,0,0.656,14.10,1349.0
2016/07/04,07:30:53,0,0.654,14.10,1350.0
2016/07/04,07:40:53,0,0.654,14.20,1352.0
2016/07/04,07:50:53,0,0.654,14.20,1352.0
2016/07/04,08:00:53,0,0.652,14.20,1352.0
2016/07/04,08:10:53,0,0.654,14.20,1352.0
2016/07/04,08:20:53,0,0.652,14.20,1352.0
2016/07/04,08:30:53,0,0.658,14.30,1352.0
2016/07/04,08:40:53,0,0.652,14.30,1351.0
2016/07/04,08:50:53,0,0.652,14.30,1350.0
2016/07/04,09:00:53,0,0.654,14.30,1349.0
2016/07/04,09:10:53,0,0.654,14.30,1348.0
2016/07/04,09:20:53,0,0.654,14.30,1347.0
2016/07/04,09:30:53,0,0.652,14.30,1346.0
2016/07/04,09:40:53,0,0.656,14.30,1345.0
2016/07/04,09:50:53,0,0.656,14.30,1344.0
2016/07/04,10:00:53,0,0.654,14.30,1342.0
2016/07/04,10:10:53,0,0.654,14.30,1341.0
2016/07/04,10:20:53,0,0.654,14.30,1340.0
2016/07/04,10:30:53,0,0.658,14.30,1338.0
2016/07/04,10:40:53,0,0.658,14.30,1337.0
2016/07/04,10:50:53,0,0.652,14.30,1336.0
2016/07/04,11:00:53,0,0.656,14.30,1334.0
2016/07/04,11:10:53,0,0.656,14.30,1333.0
2016/07/04,11:20:53,0,0.652,14.30,1332.0
2016/07/04,11:30:53,0,0.652,14.30,1330.0
2016/07/04,11:40:53,0,0.654,14.30,1330.0
2016/07/04,11:50:53,0,0.654,14.30,1329.0
2016/07/04,12:00:53,0,0.650,14.30,1328.0
2016/07/04,12:10:53,0,0.648,14.30,1328.0
2016/07/04,12:20:53,0,0.650,14.30,1327.0
2016/07/04,12:30:53,0,0.644,14.30,1326.0
2016/07/04,12:40:53,0,0.642,14.30,1326.0
2016/07/04,12:50:53,0,0.644,14.30,1327.0
2016/07/04,13:00:53,0,0.644,14.30,1327.0
2016/07/04,13:10:53,0,0.642,14.30,1327.0
2016/07/04,13:20:53,0,0.640,14.40,1328.0
2016/07/04,13:30:53,0,0.640,14.40,1328.0
2016/07/04,13:40:53,0,0.638,14.40,1329.0
2016/07/04,13:50:53,0,0.634,14.40,1330.0
2016/07/04,14:00:53,0,0.634,14.50,1331.0
2016/07/04,14:10:53,0,0.634,14.50,1331.0
2016/07/04,14:20:53,0,0.636,14.50,1331.0
2016/07/04,14:30:53,0,0.636,14.50,1331.0
2016/07/04,14:40:53,0,0.632,14.50,1331.0
2016/07/04,14:50:53,0,0.632,14.50,1331.0
2016/07/04,15:00:53,0,0.632,14.40,1331.0
2016/07/04,15:10:53,0,0.634,14.40,1331.0
2016/07/04,15:20:53,0,0.634,14.40,1331.0
2016/07/04,15:30:53,0,0.632,14.40,1331.0
2016/07/04,15:40:53,0,0.634,14.40,1331.0
2016/07/04,15:50:53,0,0.640,14.40,1332.0
2016/07/04,16:00:53,0,0.642,14.40,1332.0
2016/07/04,16:10:53,0,0.642,14.40,1334.0
2016/07/04,16:20:53,0,0.640,14.40,1334.0
2016/07/04,16:30:53,0,0.638,14.40,1336.0
2016/07/04,16:40:53,0,0.638,14.40,1337.0
2016/07/04,16:50:53,0,0.634,14.40,1338.0
2016/07/04,17:00:53,0,0.632,14.40,1338.0
2016/07/04,17:10:53,0,0.634,14.40,1338.0
2016/07/04,17:20:53,0,0.634,14.40,1338.0
2016/07/04,17:30:53,0,0.630,14.40,1338.0
2016/07/04,17:40:53,0,0.630,14.40,1338.0
2016/07/04,17:50:53,0,0.628,14.40,1338.0
2016/07/04,18:00:53,0,0.630,14.40,1338.0
2016/07/04,18:10:53,0,0.628,14.40,1338.0
2016/07/04,18:20:53,0,0.630,14.40,1338.0
2016/07/04,18:30:53,0,0.638,14.40,1338.0
2016/07/04,18:40:53,0,0.630,14.40,1338.0
2016/07/04,18:50:53,0,0.632,14.40,1339.0
2016/07/04,19:00:53,0,0.630,14.40,1340.0
2016/07/04,19:10:53,0,0.630,14.40,1340.0
2016/07/04,19:20:53,0,0.630,14.40,1340.0
2016/07/04,19:30:53,0,0.628,14.40,1340.0
2016/07/04,19:40:53,0,0.630,14.40,1340.0
2016/07/04,19:50:53,0,0.626,14.30,1340.0
2016/07/04,20:00:53,0,0.626,14.30,1340.0
2016/07/04,20:10:53,0,0.632,14.30,1340.0
2016/07/04,20:20:53,0,0.630,14.30,1340.0
2016/07/04,20:30:53,0,0.638,14.30,1340.0
2016/07/04,20:40:53,0,0.634,14.30,1339.0
2016/07/04,20:50:53,0,0.632,14.30,1339.0
2016/07/04,21:00:53,0,0.632,14.30,1339.0
2016/07/04,21:10:53,0,0.630,14.30,1339.0
2016/07/04,21:20:53,0,0.630,14.30,1338.0
2016/07/04,21:30:53,0,0.630,14.30,1338.0
2016/07/04,21:40:53,0,0.630,14.30,1338.0
2016/07/04,21:50:53,0,0.634,14.30,1338.0
2016/07/04,22:00:53,0,0.632,14.30,1338.0
2016/07/04,22:10:53,0,0.632,14.30,1337.0
2016/07/04,22:20:53,0,0.632,14.30,1337.0
2016/07/04,22:30:53,0,0.632,14.30,1337.0
2016/07/04,22:40:53,0,0.636,14.30,1336.0
2016/07/04,22:50:53,0,0.636,14.30,1336.0
2016/07/04,23:00:53,0,0.634,14.30,1336.0
2016/07/04,23:10:53,0,0.632,14.30,1336.0
2016/07/04,23:20:53,0,0.636,14.30,1336.0
2016/07/04,23:30:53,0,0.636,14.30,1335.0
2016/07/04,23:40:53,0,0.636,14.30,1335.0
2016/07/04,23:50:53,0,0.634,14.30,1335.0
2016/07/05,00:00:53,0,0.634,14.30,1335.0
2016/07/05,00:10:53,0,0.634,14.30,1334.0
2016/07/05,00:20:53,0,0.636,14.30,1334.0
2016/07/05,00:30:53,0,0.634,14.30,1333.0
2016/07/05,00:40:53,0,0.636,14.30,1333.0
2016/07/05,00:50:53,0,0.636,14.30,1332.0
2016/07/05,01:00:53,0,0.634,14.30,1332.0
2016/07/05,01:10:53,0,0.636,14.30,1332.0
2016/07/05,01:20:53,0,0.636,14.30,1332.0
2016/07/05,01:30:53,0,0.634,14.30,1332.0
2016/07/05,01:40:53,0,0.636,14.30,1331.0
2016/07/05,01:50:53,0,0.636,14.20,1331.0
2016/07/05,02:00:53,0,0.634,14.20,1331.0
2016/07/05,02:10:53,0,0.638,14.20,1330.0
2016/07/05,02:20:53,0,0.636,14.20,1330.0
2016/07/05,02:30:53,0,0.634,14.20,1330.0
2016/07/05,02:40:53,0,0.636,14.20,1330.0
2016/07/05,02:50:53,0,0.634,14.20,1330.0
2016/07/05,03:00:53,0,0.636,14.20,1330.0
2016/07/05,03:10:53,0,0.638,14.20,1330.0
2016/07/05,03:20:53,0,0.634,14.20,1329.0
2016/07/05,03:30:53,0,0.634,14.20,1329.0
2016/07/05,03:40:53,0,0.632,14.20,1329.0
2016/07/05,03:50:53,0,0.632,14.20,1329.0
2016/07/05,04:00:53,0,0.632,14.20,1329.0
2016/07/05,04:10:53,0,0.632,14.20,1328.0
2016/07/05,04:20:53,0,0.632,14.20,1329.0
2016/07/05,04:30:53,0,0.636,14.20,1328.0
2016/07/05,04:40:53,0,0.638,14.20,1328.0
2016/07/05,04:50:53,0,0.638,14.20,1328.0
2016/07/05,05:00:53,0,0.638,14.20,1329.0
2016/07/05,05:10:53,0,0.640,14.20,1328.0
2016/07/05,05:20:53,0,0.638,14.20,1329.0
2016/07/05,05:30:53,0,0.638,14.20,1328.0
2016/07/05,05:40:53,0,0.638,14.10,1328.0
2016/07/05,05:50:53,0,0.640,14.10,1329.0
2016/07/05,06:00:53,0,0.638,14.10,1329.0
2016/07/05,06:10:53,0,0.640,14.10,1329.0
2016/07/05,06:20:53,0,0.638,14.10,1329.0
2016/07/05,06:30:53,0,0.636,14.10,1330.0
2016/07/05,06:40:53,0,0.640,14.10,1330.0
2016/07/05,06:50:53,0,0.638,14.10,1330.0
2016/07/05,07:00:53,0,0.642,14.20,1330.0
2016/07/05,07:10:53,0,0.642,14.20,1330.0
2016/07/05,07:20:53,0,0.640,14.20,1331.0
2016/07/05,07:30:53,0,0.644,14.20,1331.0
2016/07/05,07:40:53,0,0.644,14.20,1331.0
2016/07/05,07:50:53,0,0.650,14.20,1332.0
2016/07/05,08:00:53,0,0.648,14.20,1332.0
2016/07/05,08:10:53,0,0.648,14.20,1332.0
2016/07/05,08:20:53,0,0.642,14.20,1332.0
2016/07/05,08:30:53,0,0.646,14.20,1333.0
2016/07/05,08:40:53,0,0.646,14.20,1334.0
2016/07/05,08:50:53,0,0.648,14.20,1334.0
2016/07/05,09:00:53,0,0.648,14.20,1334.0
2016/07/05,09:10:53,0,0.642,14.20,1335.0
2016/07/05,09:20:53,0,0.648,14.20,1335.0
2016/07/05,09:30:53,0,0.646,14.20,1336.0
2016/07/05,09:40:53,0,0.650,14.20,1336.0
2016/07/05,09:50:53,0,0.648,14.20,1336.0
2016/07/05,10:00:53,0,0.648,14.20,1337.0
2016/07/05,10:10:53,0,0.648,14.20,1337.0
2016/07/05,10:20:53,0,0.646,14.20,1337.0
2016/07/05,10:30:53,0,0.650,14.30,1338.0
2016/07/05,10:40:53,0,0.648,14.30,1338.0
2016/07/05,10:50:53,0,0.650,14.30,1338.0
2016/07/05,11:00:53,0,0.646,14.30,1338.0
2016/07/05,11:10:53,0,0.646,14.30,1339.0
2016/07/05,11:20:53,0,0.646,14.30,1339.0
2016/07/05,11:30:53,0,0.646,14.30,1340.0
2016/07/05,11:40:53,0,0.644,14.30,1341.0
2016/07/05,11:50:53,0,0.644,14.30,1342.0
2016/07/05,12:00:53,0,0.644,14.40,1343.0
2016/07/05,12:10:53,0,0.644,14.40,1344.0
2016/07/05,12:20:53,0,0.646,14.40,1344.0
2016/07/05,12:30:53,0,0.648,14.40,1345.0
2016/07/05,12:40:53,0,0.644,14.40,1346.0
2016/07/05,12:50:53,0,0.646,14.40,1346.0
2016/07/05,13:00:53,0,0.642,14.50,1348.0
2016/07/05,13:10:53,0,0.638,14.50,1347.0
2016/07/05,13:20:53,0,0.640,14.50,1348.0
2016/07/05,13:30:53,0,0.640,14.50,1347.0
2016/07/05,13:40:53,0,0.638,14.50,1349.0
2016/07/05,13:50:53,0,0.636,14.50,1349.0
2016/07/05,14:00:53,0,0.636,14.50,1350.0
2016/07/05,14:10:53,0,0.636,14.50,1351.0
2016/07/05,14:20:53,0,0.632,14.60,1351.0
2016/07/05,14:30:53,0,0.634,14.60,1352.0
2016/07/05,14:40:53,0,0.636,14.60,1352.0
2016/07/05,14:50:53,0,0.634,14.60,1354.0
2016/07/05,15:00:53,0,0.634,14.60,1354.0
2016/07/05,15:10:53,0,0.638,14.60,1354.0
2016/07/05,15:20:53,0,0.642,14.60,1353.0
2016/07/05,15:30:53,0,0.638,14.60,1353.0
2016/07/05,15:40:53,0,0.636,14.60,1353.0
2016/07/05,15:50:53,0,0.638,14.60,1353.0
2016/07/05,16:00:53,0,0.638,14.60,1351.0
2016/07/05,16:10:53,0,0.640,14.60,1352.0
2016/07/05,16:20:53,0,0.640,14.60,1352.0
2016/07/05,16:30:53,0,0.638,14.60,1352.0
2016/07/05,16:40:53,0,0.638,14.50,1350.0
2016/07/05,16:50:53,0,0.642,14.50,1352.0
2016/07/05,17:00:53,0,0.642,14.50,1352.0
2016/07/05,17:10:53,0,0.638,14.50,1353.0
2016/07/05,17:20:53,0,0.638,14.50,1352.0
2016/07/05,17:30:53,0,0.636,14.50,1353.0
2016/07/05,17:40:53,0,0.640,14.50,1351.0
2016/07/05,17:50:53,0,0.638,14.50,1352.0
2016/07/05,18:00:53,0,0.646,14.50,1352.0
2016/07/05,18:10:53,0,0.646,14.50,1351.0
2016/07/05,18:20:53,0,0.642,14.50,1352.0
2016/07/05,18:30:53,0,0.644,14.50,1351.0
2016/07/05,18:40:53,0,0.640,14.50,1352.0
2016/07/05,18:50:53,0,0.646,14.50,1352.0
2016/07/05,19:00:53,0,0.644,14.50,1350.0
2016/07/05,19:10:53,0,0.644,14.50,1351.0
2016/07/05,19:20:53,0,0.644,14.50,1351.0
2016/07/05,19:30:53,0,0.640,14.50,1350.0
2016/07/05,19:40:53,0,0.642,14.50,1350.0
2016/07/05,19:50:53,0,0.648,14.40,1351.0
2016/07/05,20:00:53,0,0.642,14.40,1351.0
2016/07/05,20:10:53,0,0.638,14.40,1351.0
2016/07/05,20:20:53,0,0.638,14.40,1351.0
2016/07/05,20:30:53,0,0.638,14.40,1350.0
